detector_id,day,time,volume
5,3,11:55:00,4312
5,3,12:00:00,4555
5,3,12:05:00,4715
5,3,12:10:00,4099
5,3,12:15:00,4507
5,3,12:20:00,4048
5,3,12:25:00,4398
5,3,12:30:00,4685
5,3,12:35:00,4285
5,3,12:40:00,4298
5,3,12:45:00,4445
5,3,12:50:00,4331
5,3,12:55:00,3786
5,3,13:00:00,4111
5,3,13:05:00,4273
5,3,13:10:00,4667
5,3,13:15:00,5232
5,3,13:20:00,4372
5,3,13:25:00,4788
5,3,13:30:00,4490
5,3,13:35:00,4856
5,3,13:40:00,4734
5,3,13:45:00,4519
5,3,13:50:00,4206
5,3,13:55:00,4102
5,3,14:00:00,3674
5,3,14:05:00,4597
5,3,14:10:00,4494
5,3,14:15:00,4435
5,3,14:20:00,4017
5,3,14:25:00,4388
5,3,14:30:00,4763
5,3,14:35:00,3926
5,3,14:40:00,4358
5,3,14:45:00,3874
5,3,14:50:00,4048
5,3,14:55:00,4415
5,3,15:00:00,3988
5,3,15:05:00,3975
5,3,15:10:00,4277
5,3,15:15:00,4284
5,3,15:20:00,4463
5,3,15:25:00,4122
5,3,15:30:00,4138
5,3,15:35:00,4152
5,3,15:40:00,3901
5,3,15:45:00,3881
5,3,15:50:00,4282
5,3,15:55:00,4017
5,3,16:00:00,4025
5,3,16:05:00,3962
5,3,16:10:00,3862
5,3,16:15:00,4401
5,3,16:20:00,4127
5,3,16:25:00,3975
5,3,16:30:00,3683
5,3,16:35:00,3638
5,3,16:40:00,4051
5,3,16:45:00,3464
5,3,16:50:00,3714
5,3,16:55:00,3834
5,3,17:00:00,3406
5,3,17:05:00,3588
5,3,17:10:00,3552
5,3,17:15:00,3443
5,3,17:20:00,3922
5,3,17:25:00,3490
5,3,17:30:00,3563
5,3,17:35:00,3188
5,3,17:40:00,3672
5,3,17:45:00,3321
5,3,17:50:00,3293
5,3,17:55:00,3063
5,3,18:00:00,3132
5,3,18:05:00,3207
5,3,18:10:00,3278
5,3,18:15:00,2984
5,3,18:20:00,2918
5,3,18:25:00,3017
5,3,18:30:00,2650
5,3,18:35:00,2941
5,3,18:40:00,3094
5,3,18:45:00,2737
5,3,18:50:00,2603
5,3,18:55:00,2797
5,3,19:00:00,2744
5,3,19:05:00,2423
5,3,19:10:00,2934
5,3,19:15:00,2793
5,3,19:20:00,2614
5,3,19:25:00,2445
5,3,19:30:00,2353
5,3,19:35:00,2644
5,3,19:40:00,2717
5,3,19:45:00,2648
5,3,19:50:00,2358
5,3,19:55:00,2174
5,3,20:00:00,2696
5,3,20:05:00,2558
5,3,20:10:00,2663
5,3,20:15:00,2418
5,3,20:20:00,2499
5,3,20:25:00,2184
5,3,20:30:00,2332
5,3,20:35:00,2756
5,3,20:40:00,1980
5,3,20:45:00,2191
5,3,20:50:00,2721
5,3,20:55:00,2471
5,3,21:00:00,2124
5,3,21:05:00,2642
5,3,21:10:00,2232
5,3,21:15:00,2575
5,3,21:20:00,2264
5,3,21:25:00,2169
5,3,21:30:00,2043
5,3,21:35:00,2574
5,3,21:40:00,2031
5,3,21:45:00,2161
5,3,21:50:00,2349
5,3,21:55:00,1802
5,3,22:00:00,2085
5,3,22:05:00,2268
5,3,22:10:00,2918
5,3,22:15:00,1915
5,3,22:20:00,2270
5,3,22:25:00,1889
5,3,22:30:00,2236
5,3,22:35:00,1870
5,3,22:40:00,1871
5,3,22:45:00,1523
5,3,22:50:00,1903
5,3,22:55:00,1933
5,3,23:00:00,1717
5,3,23:05:00,1621
5,3,23:10:00,1702
5,3,23:15:00,1848
5,3,23:20:00,1558
5,3,23:25:00,1417
5,3,23:30:00,1415
5,3,23:35:00,1147
5,3,23:40:00,1472
5,3,23:45:00,1027
5,3,23:50:00,1107
5,3,23:55:00,1088
5,4,00:00:00,859
5,4,00:05:00,1034
5,4,00:10:00,1108
5,4,00:15:00,966
5,4,00:20:00,1369
5,4,00:25:00,969
5,4,00:30:00,724
5,4,00:35:00,991
5,4,00:40:00,900
5,4,00:45:00,802
5,4,00:50:00,614
5,4,00:55:00,740
5,4,01:00:00,807
5,4,01:05:00,814
5,4,01:10:00,626
5,4,01:15:00,600
5,4,01:20:00,632
5,4,01:25:00,651
5,4,01:30:00,629
5,4,01:35:00,716
5,4,01:40:00,476
5,4,01:45:00,771
5,4,01:50:00,865
5,4,01:55:00,577
5,4,02:00:00,168
5,4,02:05:00,712
5,4,02:10:00,751
5,4,02:15:00,561
5,4,02:20:00,625
5,4,02:25:00,516
5,4,02:30:00,655
5,4,02:35:00,592
5,4,02:40:00,533
5,4,02:45:00,708
5,4,02:50:00,566
5,4,02:55:00,480
5,4,03:00:00,704
5,4,03:05:00,705
5,4,03:10:00,630
5,4,03:15:00,771
5,4,03:20:00,572
5,4,03:25:00,683
5,4,03:30:00,608
5,4,03:35:00,609
5,4,03:40:00,880
5,4,03:45:00,708
5,4,03:50:00,780
5,4,03:55:00,579
5,4,04:00:00,666
5,4,04:05:00,749
5,4,04:10:00,671
5,4,04:15:00,908
5,4,04:20:00,839
5,4,04:25:00,989
5,4,04:30:00,965
5,4,04:35:00,803
5,4,04:40:00,930
5,4,04:45:00,1072
5,4,04:50:00,1057
5,4,04:55:00,866
5,4,05:00:00,856
5,4,05:05:00,1032
5,4,05:10:00,829
5,4,05:15:00,983
5,4,05:20:00,1368
5,4,05:25:00,1319
5,4,05:30:00,1386
5,4,05:35:00,1495
5,4,05:40:00,1430
5,4,05:45:00,1410
5,4,05:50:00,1181
5,4,05:55:00,1036
5,4,06:00:00,1203
5,4,06:05:00,1139
5,4,06:10:00,1303
5,4,06:15:00,1086
5,4,06:20:00,1297
5,4,06:25:00,1270
5,4,06:30:00,1514
5,4,06:35:00,1593
5,4,06:40:00,1693
5,4,06:45:00,1672
5,4,06:50:00,1765
5,4,06:55:00,1598
5,4,07:00:00,1710
5,4,07:05:00,1966
5,4,07:10:00,1529
5,4,07:15:00,1487
5,4,07:20:00,1619
5,4,07:25:00,1806
5,4,07:30:00,1814
5,4,07:35:00,1648
5,4,07:40:00,2212
5,4,07:45:00,1919
5,4,07:50:00,1834
5,4,07:55:00,2082
5,4,08:00:00,1935
5,4,08:05:00,2189
5,4,08:10:00,2098
5,4,08:15:00,2263
5,4,08:20:00,2208
5,4,08:25:00,2072
5,4,08:30:00,2614
5,4,08:35:00,2182
5,4,08:40:00,2469
5,4,08:45:00,2553
5,4,08:50:00,2815
5,4,08:55:00,2473
5,4,09:00:00,2435
5,4,09:05:00,2759
5,4,09:10:00,2958
5,4,09:15:00,2712
5,4,09:20:00,3040
5,4,09:25:00,3462
5,4,09:30:00,3105
5,4,09:35:00,3288
5,4,09:40:00,3305
5,4,09:45:00,3487
5,4,09:50:00,3530
5,4,09:55:00,3625
5,4,10:00:00,3038
5,4,10:05:00,4059
5,4,10:10:00,3628
5,4,10:15:00,3473
5,4,10:20:00,3634
5,4,10:25:00,3745
5,4,10:30:00,4142
5,4,10:35:00,4449
5,4,10:40:00,3613
5,4,10:45:00,3903
5,4,10:50:00,4547
5,4,10:55:00,4267
5,4,11:00:00,3719
5,4,11:05:00,4319
5,4,11:10:00,4690
5,4,11:15:00,4443
5,4,11:20:00,4335
5,4,11:25:00,4765
5,4,11:30:00,4504
5,4,11:35:00,4819
5,4,11:40:00,4382
5,4,11:45:00,4184
5,4,11:50:00,3903
5,4,11:55:00,5126
5,4,12:00:00,4599
5,4,12:05:00,4516
5,4,12:10:00,4713
5,4,12:15:00,3916
5,4,12:20:00,4541
5,4,12:25:00,4410
5,4,12:30:00,4865
5,4,12:35:00,4698
5,4,12:40:00,4446
5,4,12:45:00,4748
5,4,12:50:00,4440
5,4,12:55:00,4547
5,4,13:00:00,5035
5,4,13:05:00,4532
5,4,13:10:00,4636
5,4,13:15:00,4136
5,4,13:20:00,4866
5,4,13:25:00,4422
5,4,13:30:00,4807
5,4,13:35:00,4487
5,4,13:40:00,4374
5,4,13:45:00,4644
5,4,13:50:00,4190
5,4,13:55:00,4266
5,4,14:00:00,4758
5,4,14:05:00,4724
5,4,14:10:00,4957
5,4,14:15:00,4445
5,4,14:20:00,5003
5,4,14:25:00,4818
5,4,14:30:00,4783
5,4,14:35:00,4948
5,4,14:40:00,4834
5,4,14:45:00,5213
5,4,14:50:00,4647
5,4,14:55:00,4144
5,4,15:00:00,5300
5,4,15:05:00,4966
5,4,15:10:00,4843
5,4,15:15:00,4723
5,4,15:20:00,5025
5,4,15:25:00,4934
5,4,15:30:00,4456
5,4,15:35:00,4093
5,4,15:40:00,4300
5,4,15:45:00,4491
5,4,15:50:00,4391
5,4,15:55:00,4320
5,4,16:00:00,4378
5,4,16:05:00,4749
5,4,16:10:00,3906
5,4,16:15:00,5063
5,4,16:20:00,4817
5,4,16:25:00,4485
5,4,16:30:00,4439
5,4,16:35:00,4655
5,4,16:40:00,4531
5,4,16:45:00,3786
5,4,16:50:00,4752
5,4,16:55:00,4442
5,4,17:00:00,3976
5,4,17:05:00,4417
5,4,17:10:00,4681
5,4,17:15:00,4727
5,4,17:20:00,4953
5,4,17:25:00,4155
5,4,17:30:00,4508
5,4,17:35:00,5102
5,4,17:40:00,5262
5,4,17:45:00,4946
5,4,17:50:00,4395
5,4,17:55:00,4706
5,4,18:00:00,4605
5,4,18:05:00,4877
5,4,18:10:00,4091
5,4,18:15:00,4259
5,4,18:20:00,4639
5,4,18:25:00,3908
5,4,18:30:00,4634
5,4,18:35:00,3947
5,4,18:40:00,3342
5,4,18:45:00,3793
5,4,18:50:00,3779
5,4,18:55:00,3084
5,4,19:00:00,3678
5,4,19:05:00,3322
5,4,19:10:00,3793
5,4,19:15:00,3560
5,4,19:20:00,3667
5,4,19:25:00,3615
5,4,19:30:00,3603
5,4,19:35:00,3245
5,4,19:40:00,3265
5,4,19:45:00,3485
5,4,19:50:00,2910
5,4,19:55:00,3012
5,4,20:00:00,3562
5,4,20:05:00,3160
5,4,20:10:00,3365
5,4,20:15:00,2837
5,4,20:20:00,2984
5,4,20:25:00,3385
5,4,20:30:00,2973
5,4,20:35:00,2881
5,4,20:40:00,3197
5,4,20:45:00,2698
5,4,20:50:00,3026
5,4,20:55:00,2951
5,4,21:00:00,3164
5,4,21:05:00,3146
5,4,21:10:00,2636
5,4,21:15:00,2924
5,4,21:20:00,2825
5,4,21:25:00,2873
5,4,21:30:00,2153
5,4,21:35:00,2825
5,4,21:40:00,2041
5,4,21:45:00,2666
5,4,21:50:00,2073
5,4,21:55:00,2073
5,4,22:00:00,2111
5,4,22:05:00,2076
5,4,22:10:00,1814
5,4,22:15:00,1847
5,4,22:20:00,1856
5,4,22:25:00,1953
5,4,22:30:00,1670
5,4,22:35:00,1783
5,4,22:40:00,1362
5,4,22:45:00,1464
5,4,22:50:00,1227
5,4,22:55:00,1385
5,4,23:00:00,1313
5,4,23:05:00,1105
5,4,23:10:00,1272
5,4,23:15:00,1020
5,4,23:20:00,1083
5,4,23:25:00,1117
5,4,23:30:00,1115
5,4,23:35:00,999
5,4,23:40:00,932
5,4,23:45:00,827
5,4,23:50:00,1042
5,4,23:55:00,947
5,5,00:00:00,960
5,5,00:05:00,845
5,5,00:10:00,924
5,5,00:15:00,953
5,5,00:20:00,979
5,5,00:25:00,761
5,5,00:30:00,657
5,5,00:35:00,787
5,5,00:40:00,736
5,5,00:45:00,728
5,5,00:50:00,573
5,5,00:55:00,775
5,5,01:00:00,654
5,5,01:05:00,847
5,5,01:10:00,777
5,5,01:15:00,781
5,5,01:20:00,621
5,5,01:25:00,811
5,5,01:30:00,647
5,5,01:35:00,855
5,5,01:40:00,783
5,5,01:45:00,675
5,5,01:50:00,662
5,5,01:55:00,724
5,5,02:00:00,707
5,5,02:05:00,894
5,5,02:10:00,922
5,5,02:15:00,736
5,5,02:20:00,1031
5,5,02:25:00,1222
5,5,02:30:00,1156
5,5,02:35:00,1157
5,5,02:40:00,1373
5,5,02:45:00,1137
5,5,02:50:00,1421
5,5,02:55:00,1585
5,5,03:00:00,1576
5,5,03:05:00,1891
5,5,03:10:00,2052
5,5,03:15:00,1968
5,5,03:20:00,2224
5,5,03:25:00,2385
5,5,03:30:00,2634
5,5,03:35:00,2629
5,5,03:40:00,2903
5,5,03:45:00,2513
5,5,03:50:00,2622
5,5,03:55:00,2242
5,5,04:00:00,2302
5,5,04:05:00,2344
5,5,04:10:00,2454
5,5,04:15:00,2603
5,5,04:20:00,3203
5,5,04:25:00,2969
5,5,04:30:00,3208
5,5,04:35:00,3576
5,5,04:40:00,3610
5,5,04:45:00,3746
5,5,04:50:00,3070
5,5,04:55:00,3312
5,5,05:00:00,3166
5,5,05:05:00,3258
5,5,05:10:00,3444
5,5,05:15:00,3539
5,5,05:20:00,3754
5,5,05:25:00,3911
5,5,05:30:00,4383
5,5,05:35:00,4301
5,5,05:40:00,4360
5,5,05:45:00,4942
5,5,05:50:00,4300
5,5,05:55:00,3124
5,5,06:00:00,3292
5,5,06:05:00,3432
5,5,06:10:00,3619
5,5,06:15:00,3912
5,5,06:20:00,3935
5,5,06:25:00,4205
5,5,06:30:00,4477
5,5,06:35:00,4306
5,5,06:40:00,4142
5,5,06:45:00,4448
5,5,06:50:00,3737
5,5,06:55:00,3730
5,5,07:00:00,4053
5,5,07:05:00,3702
5,5,07:10:00,3825
5,5,07:15:00,3757
5,5,07:20:00,3965
5,5,07:25:00,3907
5,5,07:30:00,3879
5,5,07:35:00,4781
5,5,07:40:00,4249
5,5,07:45:00,4600
5,5,07:50:00,3643
5,5,07:55:00,3056
5,5,08:00:00,3839
5,5,08:05:00,3565
5,5,08:10:00,3245
5,5,08:15:00,2915
5,5,08:20:00,3657
5,5,08:25:00,3943
5,5,08:30:00,2887
5,5,08:35:00,3406
5,5,08:40:00,3453
5,5,08:45:00,3047
5,5,08:50:00,3702
5,5,08:55:00,3168
5,5,09:00:00,3659
5,5,09:05:00,3705
5,5,09:10:00,4011
5,5,09:15:00,3572
5,5,09:20:00,4215
5,5,09:25:00,4414
5,5,09:30:00,3250
5,5,09:35:00,3711
5,5,09:40:00,3891
5,5,09:45:00,3736
5,5,09:50:00,3981
5,5,09:55:00,3466
5,5,10:00:00,3141
5,5,10:05:00,3433
5,5,10:10:00,3580
5,5,10:15:00,3706
5,5,10:20:00,3668
5,5,10:25:00,3945
5,5,10:30:00,3390
5,5,10:35:00,3534
5,5,10:40:00,3957
5,5,10:45:00,3966
5,5,10:50:00,3791
5,5,10:55:00,3222
5,5,11:00:00,3840
5,5,11:05:00,4031
5,5,11:10:00,3429
5,5,11:15:00,3792
5,5,11:20:00,3892
5,5,11:25:00,3474
5,5,11:30:00,3779
5,5,11:35:00,4086
5,5,11:40:00,4016
5,5,11:45:00,3803
5,5,11:50:00,4027
5,5,11:55:00,3663
5,5,12:00:00,4412
5,5,12:05:00,3706
5,5,12:10:00,3818
5,5,12:15:00,3916
5,5,12:20:00,4384
5,5,12:25:00,3399
5,5,12:30:00,3992
5,5,12:35:00,3721
5,5,12:40:00,3103
5,5,12:45:00,3340
5,5,12:50:00,3131
5,5,12:55:00,3153
5,5,13:00:00,3796
5,5,13:05:00,4668
5,5,13:10:00,4141
5,5,13:15:00,3570
5,5,13:20:00,4358
5,5,13:25:00,4040
5,5,13:30:00,4226
5,5,13:35:00,3484
5,5,13:40:00,4339
5,5,13:45:00,3950
5,5,13:50:00,4208
5,5,13:55:00,4119
5,5,14:00:00,3887
5,5,14:05:00,3548
5,5,14:10:00,4000
5,5,14:15:00,3863
5,5,14:20:00,4003
5,5,14:25:00,3641
5,5,14:30:00,3888
5,5,14:35:00,4363
5,5,14:40:00,3938
5,5,14:45:00,3905
5,5,14:50:00,4199
5,5,14:55:00,4399
5,5,15:00:00,3848
5,5,15:05:00,3726
5,5,15:10:00,4024
5,5,15:15:00,4025
5,5,15:20:00,4152
5,5,15:25:00,4393
5,5,15:30:00,4146
5,5,15:35:00,4386
5,5,15:40:00,4295
5,5,15:45:00,4465
5,5,15:50:00,3667
5,5,15:55:00,4308
5,5,16:00:00,4222
5,5,16:05:00,3910
5,5,16:10:00,4047
5,5,16:15:00,4571
5,5,16:20:00,4689
5,5,16:25:00,4237
5,5,16:30:00,3614
5,5,16:35:00,4190
5,5,16:40:00,4663
5,5,16:45:00,4432
5,5,16:50:00,3777
5,5,16:55:00,3708
5,5,17:00:00,3672
5,5,17:05:00,4307
5,5,17:10:00,4477
5,5,17:15:00,4463
5,5,17:20:00,4610
5,5,17:25:00,3821
5,5,17:30:00,4502
5,5,17:35:00,4036
5,5,17:40:00,3896
5,5,17:45:00,3915
5,5,17:50:00,3881
5,5,17:55:00,3241
5,5,18:00:00,3176
5,5,18:05:00,3538
5,5,18:10:00,2987
5,5,18:15:00,2602
5,5,18:20:00,3157
5,5,18:25:00,3081
5,5,18:30:00,2829
5,5,18:35:00,3299
5,5,18:40:00,2749
5,5,18:45:00,2746
5,5,18:50:00,2536
5,5,18:55:00,2487
5,5,19:00:00,2547
5,5,19:05:00,2072
5,5,19:10:00,2388
5,5,19:15:00,2375
5,5,19:20:00,2170
5,5,19:25:00,2095
5,5,19:30:00,1978
5,5,19:35:00,1947
5,5,19:40:00,2213
5,5,19:45:00,2346
5,5,19:50:00,2094
5,5,19:55:00,2236
5,5,20:00:00,2210
5,5,20:05:00,2204
5,5,20:10:00,1858
5,5,20:15:00,2259
5,5,20:20:00,1758
5,5,20:25:00,2076
5,5,20:30:00,1742
5,5,20:35:00,2117
5,5,20:40:00,1808
5,5,20:45:00,1719
5,5,20:50:00,2207
5,5,20:55:00,1867
5,5,21:00:00,1675
5,5,21:05:00,2062
5,5,21:10:00,1692
5,5,21:15:00,1972
5,5,21:20:00,1909
5,5,21:25:00,1746
5,5,21:30:00,1941
5,5,21:35:00,1820
5,5,21:40:00,1376
5,5,21:45:00,1691
5,5,21:50:00,1389
5,5,21:55:00,1036
5,5,22:00:00,1250
5,5,22:05:00,1468
5,5,22:10:00,1317
5,5,22:15:00,1111
5,5,22:20:00,1211
5,5,22:25:00,1140
5,5,22:30:00,1266
5,5,22:35:00,1443
5,5,22:40:00,1330
5,5,22:45:00,1102
5,5,22:50:00,965
5,5,22:55:00,885
5,5,23:00:00,895
5,5,23:05:00,905
5,5,23:10:00,739
5,5,23:15:00,902
5,5,23:20:00,863
5,5,23:25:00,800
5,5,23:30:00,1079
5,5,23:35:00,666
5,5,23:40:00,667
5,5,23:45:00,701
5,5,23:50:00,681
5,5,23:55:00,736
5,6,00:00:00,819
5,6,00:05:00,707
5,6,00:10:00,610
5,6,00:15:00,696
5,6,00:20:00,457
5,6,00:25:00,902
5,6,00:30:00,622
5,6,00:35:00,585
5,6,00:40:00,628
5,6,00:45:00,569
5,6,00:50:00,772
5,6,00:55:00,568
5,6,01:00:00,615
5,6,01:05:00,813
5,6,01:10:00,695
5,6,01:15:00,740
5,6,01:20:00,687
5,6,01:25:00,528
5,6,01:30:00,912
5,6,01:35:00,592
5,6,01:40:00,987
5,6,01:45:00,602
5,6,01:50:00,828
5,6,01:55:00,679
5,6,02:00:00,895
5,6,02:05:00,731
5,6,02:10:00,1044
5,6,02:15:00,986
5,6,02:20:00,930
5,6,02:25:00,970
5,6,02:30:00,814
5,6,02:35:00,1289
5,6,02:40:00,1188
5,6,02:45:00,1246
5,6,02:50:00,996
5,6,02:55:00,1285
5,6,03:00:00,1338
5,6,03:05:00,1878
5,6,03:10:00,1611
5,6,03:15:00,1935
5,6,03:20:00,1894
5,6,03:25:00,2377
5,6,03:30:00,2312
5,6,03:35:00,2296
5,6,03:40:00,2262
5,6,03:45:00,1880
5,6,03:50:00,2212
5,6,03:55:00,1718
5,6,04:00:00,1797
5,6,04:05:00,2243
5,6,04:10:00,2332
5,6,04:15:00,2960
5,6,04:20:00,2775
5,6,04:25:00,2966
5,6,04:30:00,3230
5,6,04:35:00,3252
5,6,04:40:00,3463
5,6,04:45:00,3372
5,6,04:50:00,3553
5,6,04:55:00,2960
5,6,05:00:00,2519
5,6,05:05:00,3603
5,6,05:10:00,3659
5,6,05:15:00,3863
5,6,05:20:00,4137
5,6,05:25:00,3777
5,6,05:30:00,4329
5,6,05:35:00,4639
5,6,05:40:00,4974
5,6,05:45:00,5529
5,6,05:50:00,4287
5,6,05:55:00,3359
5,6,06:00:00,3345
5,6,06:05:00,2675
5,6,06:10:00,3516
5,6,06:15:00,4063
5,6,06:20:00,4322
5,6,06:25:00,4050
5,6,06:30:00,5125
5,6,06:35:00,4201
5,6,06:40:00,4909
5,6,06:45:00,4414
5,6,06:50:00,4829
5,6,06:55:00,4057
5,6,07:00:00,4043
5,6,07:05:00,4610
5,6,07:10:00,4072
5,6,07:15:00,4253
5,6,07:20:00,4365
5,6,07:25:00,4318
5,6,07:30:00,4341
5,6,07:35:00,4369
5,6,07:40:00,4521
5,6,07:45:00,4502
5,6,07:50:00,3718
5,6,07:55:00,3892
5,6,08:00:00,3927
5,6,08:05:00,3630
5,6,08:10:00,3623
5,6,08:15:00,3867
5,6,08:20:00,4027
5,6,08:25:00,3421
5,6,08:30:00,3591
5,6,08:35:00,3346
5,6,08:40:00,3678
5,6,08:45:00,3534
5,6,08:50:00,3634
5,6,08:55:00,3699
5,6,09:00:00,3949
5,6,09:05:00,3213
5,6,09:10:00,3701
5,6,09:15:00,3823
5,6,09:20:00,3733
5,6,09:25:00,3257
5,6,09:30:00,3683
5,6,09:35:00,3355
5,6,09:40:00,3767
5,6,09:45:00,3664
5,6,09:50:00,3315
5,6,09:55:00,3392
5,6,10:00:00,2873
5,6,10:05:00,3554
5,6,10:10:00,3644
5,6,10:15:00,3162
5,6,10:20:00,3235
5,6,10:25:00,3586
5,6,10:30:00,3379
5,6,10:35:00,3555
5,6,10:40:00,4153
5,6,10:45:00,3927
5,6,10:50:00,3252
5,6,10:55:00,3500
5,6,11:00:00,3732
5,6,11:05:00,3407
5,6,11:10:00,3753
5,6,11:15:00,3123
5,6,11:20:00,3816
5,6,11:25:00,3738
5,6,11:30:00,3312
5,6,11:35:00,3421
5,6,11:40:00,3756
5,6,11:45:00,3752
5,6,11:50:00,3338
5,6,11:55:00,3826
5,6,12:00:00,3306
5,6,12:05:00,3565
5,6,12:10:00,3812
5,6,12:15:00,3444
5,6,12:20:00,3582
5,6,12:25:00,3577
5,6,12:30:00,3644
5,6,12:35:00,3362
5,6,12:40:00,3723
5,6,12:45:00,3883
5,6,12:50:00,3648
5,6,12:55:00,3616
5,6,13:00:00,3477
5,6,13:05:00,3875
5,6,13:10:00,3305
5,6,13:15:00,3909
5,6,13:20:00,4064
5,6,13:25:00,3932
5,6,13:30:00,4006
5,6,13:35:00,3340
5,6,13:40:00,4267
5,6,13:45:00,3324
5,6,13:50:00,3351
5,6,13:55:00,3938
5,6,14:00:00,3462
5,6,14:05:00,3334
5,6,14:10:00,3657
5,6,14:15:00,3669
5,6,14:20:00,3362
5,6,14:25:00,3049
5,6,14:30:00,3654
5,6,14:35:00,3747
5,6,14:40:00,4580
5,6,14:45:00,4209
5,6,14:50:00,4385
5,6,14:55:00,3794
5,6,15:00:00,3324
5,6,15:05:00,3681
5,6,15:10:00,4210
5,6,15:15:00,3967
5,6,15:20:00,3560
5,6,15:25:00,4132
5,6,15:30:00,4232
5,6,15:35:00,4159
5,6,15:40:00,4685
5,6,15:45:00,4721
5,6,15:50:00,4415
5,6,15:55:00,4197
5,6,16:00:00,4298
5,6,16:05:00,4011
5,6,16:10:00,4167
5,6,16:15:00,4664
5,6,16:20:00,4477
5,6,16:25:00,4186
5,6,16:30:00,4788
5,6,16:35:00,4954
5,6,16:40:00,5131
5,6,16:45:00,4876
5,6,16:50:00,4821
5,6,16:55:00,4329
5,6,17:00:00,4541
5,6,17:05:00,4896
5,6,17:10:00,5351
5,6,17:15:00,5088
5,6,17:20:00,4969
5,6,17:25:00,5096
5,6,17:30:00,4818
5,6,17:35:00,4617
5,6,17:40:00,4574
5,6,17:45:00,4123
5,6,17:50:00,4808
5,6,17:55:00,4083
5,6,18:00:00,3809
5,6,18:05:00,3782
5,6,18:10:00,4155
5,6,18:15:00,3498
5,6,18:20:00,3796
5,6,18:25:00,3752
5,6,18:30:00,3656
5,6,18:35:00,3660
5,6,18:40:00,3246
5,6,18:45:00,3404
5,6,18:50:00,3304
5,6,18:55:00,3081
5,6,19:00:00,2874
5,6,19:05:00,3078
5,6,19:10:00,3070
5,6,19:15:00,2491
5,6,19:20:00,2835
5,6,19:25:00,3172
5,6,19:30:00,2337
5,6,19:35:00,2537
5,6,19:40:00,2225
5,6,19:45:00,2332
5,6,19:50:00,2631
5,6,19:55:00,2301
5,6,20:00:00,2413
5,6,20:05:00,2123
5,6,20:10:00,2115
5,6,20:15:00,2175
5,6,20:20:00,2225
5,6,20:25:00,2144
5,6,20:30:00,2295
5,6,20:35:00,2170
5,6,20:40:00,2225
5,6,20:45:00,2196
5,6,20:50:00,2086
5,6,20:55:00,2214
5,6,21:00:00,2532
5,6,21:05:00,1711
5,6,21:10:00,2140
5,6,21:15:00,1995
5,6,21:20:00,1857
5,6,21:25:00,2251
5,6,21:30:00,1933
5,6,21:35:00,2233
5,6,21:40:00,1347
5,6,21:45:00,1706
5,6,21:50:00,1769
5,6,21:55:00,1642
5,6,22:00:00,1284
5,6,22:05:00,1017
5,6,22:10:00,1479
5,6,22:15:00,1364
5,6,22:20:00,1555
5,6,22:25:00,1250
5,6,22:30:00,1325
5,6,22:35:00,1128
5,6,22:40:00,1052
5,6,22:45:00,1323
5,6,22:50:00,1017
5,6,22:55:00,1003
5,6,23:00:00,970
5,6,23:05:00,803
5,6,23:10:00,1184
5,6,23:15:00,882
5,6,23:20:00,912
5,6,23:25:00,723
5,6,23:30:00,709
5,6,23:35:00,734
5,6,23:40:00,826
5,6,23:45:00,764
5,6,23:50:00,601
5,6,23:55:00,729
5,7,00:00:00,735
5,7,00:05:00,543
5,7,00:10:00,676
5,7,00:15:00,680
5,7,00:20:00,646
5,7,00:25:00,556
5,7,00:30:00,596
5,7,00:35:00,499
5,7,00:40:00,720
5,7,00:45:00,730
5,7,00:50:00,553
5,7,00:55:00,551
5,7,01:00:00,947
5,7,01:05:00,510
5,7,01:10:00,634
5,7,01:15:00,718
5,7,01:20:00,763
5,7,01:25:00,761
5,7,01:30:00,510
5,7,01:35:00,882
5,7,01:40:00,632
5,7,01:45:00,686
5,7,01:50:00,704
5,7,01:55:00,823
5,7,02:00:00,671
5,7,02:05:00,1002
5,7,02:10:00,814
5,7,02:15:00,969
5,7,02:20:00,721
5,7,02:25:00,1055
5,7,02:30:00,1203
5,7,02:35:00,1162
5,7,02:40:00,825
5,7,02:45:00,1019
5,7,02:50:00,1104
5,7,02:55:00,1572
5,7,03:00:00,1497
5,7,03:05:00,1623
5,7,03:10:00,1360
5,7,03:15:00,1961
5,7,03:20:00,1920
5,7,03:25:00,2281
5,7,03:30:00,2175
5,7,03:35:00,2375
5,7,03:40:00,2412
5,7,03:45:00,2464
5,7,03:50:00,2091
5,7,03:55:00,1951
5,7,04:00:00,2195
5,7,04:05:00,2396
5,7,04:10:00,2740
5,7,04:15:00,2632
5,7,04:20:00,3166
5,7,04:25:00,2923
5,7,04:30:00,2788
5,7,04:35:00,3276
5,7,04:40:00,3595
5,7,04:45:00,3479
5,7,04:50:00,3299
5,7,04:55:00,3295
5,7,05:00:00,2974
5,7,05:05:00,3326
5,7,05:10:00,3529
5,7,05:15:00,4044
5,7,05:20:00,3453
5,7,05:25:00,4028
5,7,05:30:00,4410
5,7,05:35:00,4358
5,7,05:40:00,5201
5,7,05:45:00,4627
5,7,05:50:00,4444
5,7,05:55:00,3538
5,7,06:00:00,2993
5,7,06:05:00,3333
5,7,06:10:00,3599
5,7,06:15:00,4160
5,7,06:20:00,4133
5,7,06:25:00,4098
5,7,06:30:00,4525
5,7,06:35:00,4382
